Id,ItemTypeId,SubTypeId,Sku,Name,Description,IsTradeable,UoMId,Quantity,PendingDelivery,PendingReceival,Virtual,MinimumQuantity,CustomerQuantity,CustomerVirtual,SellingPrice,PriceList,CurrencyId,PriceMutationId,AvgPrice,CustomerAvgPrice,IsDeleted,CreatedAt,UpdatedAt,DeletedAt,RollNo,ContactId,MachineId,AdhesiveId,Adhesive2Id,RollBlanketItemId,LeftBarItemId,RightBarItemId,AC,AR,thickness,KS,IsBarRequired,HasLeftBar,HasRightBar,CroppingType,LeftOverAC,LeftOverAR,Special,ApplicationCase
78,3,,ACC78,Bearing NA 59/32/ V2,"NTN , Substitusi RNA 59/32 / V2",False,1,0,0,0,0,0,0,0,0,0,1,78,0,0,False,2014-12-19 08:56:32,2014-12-19 08:56:32,,,,,,,,,,,,,,,,,,,,,
79,3,,ACC79,Bearing NK 20/20 (253316 OG),NTN,False,1,16,0,0,0,0,0,0,0,0,1,79,0,0,False,2014-12-19 08:56:32,2015-01-23 08:46:57,,,,,,,,,,,,,,,,,,,,,
80,3,,ACC80,Bearing NK 25/16 (253316),"IKO , Substitusi 253316 OG",False,1,51,0,0,0,0,0,0,0,0,1,80,0,0,False,2014-12-19 08:56:32,2015-01-23 08:46:58,,,,,,,,,,,,,,,,,,,,,
81,3,,ACC81,Bearing NK 25/16 (253316 OG),"IKO , Substitusi 253316",False,1,342,0,0,0,0,0,0,0,0,1,81,0,0,False,2014-12-19 08:56:32,2015-01-23 08:46:58,,,,,,,,,,,,,,,,,,,,,
82,3,,ACC82,Bearing NK 25/20A,Torrington,False,1,6,0,0,0,0,0,0,0,0,1,82,0,0,False,2014-12-19 08:56:32,2015-01-23 08:46:58,,,,,,,,,,,,,,,,,,,,,
83,3,,ACC83,Bearing NK 30/20,INA,False,1,29,0,18,0,0,0,0,0,0,1,83,23265.3,0,False,2014-12-19 08:56:32,2015-04-06 19:26:40,,,,,,,,,,,,,,,,,,,,,
84,3,,ACC84,Bearing NK 40/20A,SKF,False,1,15,0,0,0,0,0,0,0,0,1,84,0,0,False,2014-12-19 08:56:32,2015-01-23 08:46:59,,,,,,,,,,,,,,,,,,,,,
85,3,,ACC85,Bearing NKIA 5905,INA,False,1,1,0,0,0,0,0,0,0,0,1,85,260000,0,False,2014-12-19 08:56:32,2015-01-23 08:46:59,,,,,,,,,,,,,,,,,,,,,
86,3,,ACC86,Bearing NKIB 5904,SKF,False,1,6,0,0,0,0,0,0,0,0,1,86,0,0,False,2014-12-19 08:56:32,2015-01-23 08:46:59,,,,,,,,,,,,,,,,,,,,,
87,3,,ACC87,Bearing NKIB 5905,INA,False,1,4,0,0,0,0,0,0,0,0,1,87,0,0,False,2014-12-19 08:56:32,2015-01-23 08:47:00,,,,,,,,,,,,,,,,,,,,,
88,3,,ACC88,Bearing RAL 012 NPP,SKF,False,1,16,0,0,0,0,0,0,0,0,1,88,0,0,False,2014-12-19 08:56:32,2015-01-23 08:47:00,,,,,,,,,,,,,,,,,,,,,
89,3,,ACC89,Bearing RNA 4902,SKF,False,1,8,0,0,0,0,0,0,0,0,1,89,0,0,False,2014-12-19 08:56:33,2015-01-23 08:47:00,,,,,,,,,,,,,,,,,,,,,
90,3,,ACC90,Bearing RNA 4906 - 2RSR-XL,INA,False,1,16,0,0,0,0,0,0,0,0,1,90,0,0,False,2014-12-19 08:56:33,2015-01-23 08:47:01,,,,,,,,,,,,,,,,,,,,,
91,3,,ACC91,Bearing SC 6203  (SC 203) / 1726203-2RS,"SKF + KSK , Substitusi 1726203-2RS",False,1,14,0,0,0,0,0,0,0,0,1,91,0,0,False,2014-12-19 08:56:33,2015-01-23 08:47:01,,,,,,,,,,,,,,,,,,,,,
92,3,,ACC92,Bearing WS 81105,INA,False,1,10,0,0,0,0,0,0,0,0,1,92,0,0,False,2014-12-19 08:56:33,2015-01-23 08:47:01,,,,,,,,,,,,,,,,,,,,,
93,4,,BAR1,Bar 50110 x 910 mm,,False,1,418,0,0,0,0,0,0,0,0,3,93,0,0,False,2014-12-19 08:56:33,2015-01-27 13:45:14,,,,,,,,,,,,,,,,,,,,,
94,4,,BAR2,Bar 50122 x 1016 mm,,False,1,102,0,0,0,0,0,0,0,0,3,94,0,0,False,2014-12-19 08:56:33,2015-01-27 13:45:14,,,,,,,,,,,,,,,,,,,,,
95,4,,BAR3,Bar 50126 x 800 mm,,False,1,184,0,0,0,0,0,0,0,0,3,95,12006.93,0,False,2014-12-19 08:56:33,2015-05-11 22:01:40,,,,,,,,,,,,,,,,,,,,,
96,4,,BAR4,Bar 50126 x 828 mm,,False,1,735,0,0,0,0,0,0,0,0,3,96,12428.08,0,False,2014-12-19 08:56:33,2015-03-04 17:34:28,,,,,,,,,,,,,,,,,,,,,
97,4,,BAR5,Bar 50126 x 845 mm,,False,1,392,0,0,0,0,0,0,0,0,3,97,0,0,False,2014-12-19 08:56:33,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
98,4,,BAR6,Bar 50126 x 865 mm,,False,1,82,0,0,0,0,0,0,0,0,3,98,0,0,False,2014-12-19 08:56:33,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
99,4,,BAR7,Bar 50126 x 870 mm,,False,1,330,0,0,0,0,0,0,0,0,3,99,0,0,False,2014-12-19 08:56:33,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
100,4,,BAR8,Bar 50126 x 890 mm,,False,1,3265,0,2909,0,0,0,0,0,0,3,100,13356.32,0,False,2014-12-19 08:56:33,2015-05-11 22:31:49,,,,,,,,,,,,,,,,,,,,,
101,4,,BAR9,Bar 50126 x 915 mm,,False,1,0,0,0,0,0,0,0,0,0,3,101,0,0,False,2014-12-19 08:56:34,2014-12-19 08:56:34,,,,,,,,,,,,,,,,,,,,,
102,4,,BAR10,Bar 50126 x 917 mm,,False,1,773,0,0,0,0,0,0,0,0,3,102,13762.95,0,False,2014-12-19 08:56:34,2015-05-05 20:08:56,,,,,,,,,,,,,,,,,,,,,
103,4,,BAR11,Bar 50126 x 990 mm,,False,1,264,0,0,0,0,0,0,0,0,3,103,0,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
104,4,,BAR12,Bar 50126 x 994 mm,,False,1,408,0,0,0,0,0,0,0,0,3,104,14918.62,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
105,4,,BAR13,Bar 50126 x 1000 mm,,False,1,0,0,0,0,0,0,0,0,0,3,105,0,0,False,2014-12-19 08:56:34,2014-12-19 08:56:34,,,,,,,,,,,,,,,,,,,,,
106,4,,BAR14,Bar 50126 x 1040 mm,,False,1,0,0,0,0,0,0,0,0,0,3,106,0,0,False,2014-12-19 08:56:34,2014-12-19 08:56:34,,,,,,,,,,,,,,,,,,,,,
107,4,,BAR15,Bar 50126 x 1200 mm,,False,1,93,0,0,0,0,0,0,0,0,3,107,17464.63,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
108,4,,BAR16,Bar 50137 x 1200 mm,,False,1,18,0,0,0,0,0,0,0,0,3,108,0,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
109,4,,BAR17,Bar 50142 x 715 mm,,False,1,95,0,0,0,0,0,0,0,0,3,109,0,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
110,4,,BAR18,Bar 50142 x 1045 mm,,False,1,275,0,0,0,0,0,0,0,0,3,110,41982.58,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
111,4,,BAR19,Bar 50145 x 1040 mm,,False,1,66,0,0,0,0,0,0,0,0,3,111,0,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
112,4,,BAR20,Bar 50145 x 1500 mm,,False,1,48,0,0,0,0,0,0,0,0,3,112,0,0,False,2014-12-19 08:56:34,2015-01-27 13:45:15,,,,,,,,,,,,,,,,,,,,,
113,4,,BAR21,Bar 50300 x 980 mm,,False,1,21,0,0,0,0,0,0,0,0,3,113,15718.77,0,False,2014-12-19 08:56:35,2015-01-27 13:45:16,,,,,,,,,,,,,,,,,,,,,
114,4,,BAR22,Bar 50302 x 968 mm,,False,1,217,0,0,0,0,0,0,0,0,3,114,14939.29,0,False,2014-12-19 08:56:35,2015-01-27 13:45:16,,,,,,,,,,,,,,,,,,,,,
115,4,,BAR23,Bar 50302 x 1200 mm,,False,1,0,0,0,0,0,0,0,0,0,3,115,0,0,False,2014-12-19 08:56:35,2014-12-19 08:56:35,,,,,,,,,,,,,,,,,,,,,
116,4,,BAR24,Bar 50303 x 1200 mm,,False,1,20,0,0,0,0,0,0,0,0,3,116,87723.39,0,False,2014-12-19 08:56:35,2015-01-27 13:45:16,,,,,,,,,,,,,,,,,,,,,
117,4,,BAR25,Bar 50305 x 1200 mm,,False,1,16,0,0,0,0,0,0,0,0,3,117,40641.65,0,False,2014-12-19 08:56:35,2015-01-27 13:45:16,,,,,,,,,,,,,,,,,,,,,
118,4,,BAR26,Bar 50307 x 1200 mm,,False,1,20,0,0,0,0,0,0,0,0,3,118,49210.24,0,False,2014-12-19 08:56:35,2015-01-27 13:45:16,,,,,,,,,,,,,,,,,,,,,
119,4,,BAR27,Bar 50308 x 770 mm,,False,1,107,0,0,0,0,0,0,0,0,3,119,9805.66,0,False,2014-12-19 08:56:35,2015-05-05 22:29:42,,,,,,,,,,,,,,,,,,,,,
120,4,,BAR28,Bar 50308 x 778 mm,,False,1,214,0,0,0,0,0,0,0,0,3,120,9873.54,0,False,2014-12-19 08:56:35,2015-03-04 17:33:49,,,,,,,,,,,,,,,,,,,,,
121,4,,BAR29,Bar 50308 x 792 mm,,False,1,0,0,0,0,0,0,0,0,0,3,121,0,0,False,2014-12-19 08:56:35,2014-12-19 08:56:35,,,,,,,,,,,,,,,,,,,,,
122,4,,BAR30,Bar 50308 x 863.6 mm,,False,1,0,0,0,0,0,0,0,0,0,3,122,0,0,False,2014-12-19 08:56:35,2014-12-19 08:56:35,,,,,,,,,,,,,,,,,,,,,
123,4,,BAR31,Bar 50308 x 874 mm,,False,1,138,0,0,0,0,0,0,0,0,3,123,11103.56,0,False,2014-12-19 08:56:35,2015-01-27 13:45:16,,,,,,,,,,,,,,,,,,,,,
